tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,target
5.3988644385,9.3373618513,5.3498427483,8.1102977545,3.6582940431,-1.822357915,-0.9140590273,-0.9218771008,0.6946543378,0.7618565501,0.1964658864,0.3843566708,0.0503372187
2.0779802951,3.7811378088,4.8664631368,9.5974331731,3.3210067698,-1.1227898395,-0.8682598778,-1.3299570525,0.4916743581,0.5970382218,0.6560908453,0.5357535944,0.0105593121
8.8927599773,6.2619750618,1.761555622,1.0587692156,4.2500331212,-1.5496689685,-1.502945252,-1.1974189007,0.2153572809,0.8579389963,0.4341963182,0.3980586083,-0.0196225753
9.189693119,6.1886487559,4.6063492335,8.4797519218,4.2245838105,-1.5863928872,-1.8806854784,-0.7575054448,0.3740740302,0.5292914122,0.4962243132,0.2657644898,0.0283460049
1.2289804731,6.2864027884,6.3004956766,7.2033799385,2.2526755459,-1.0072713672,-0.6647291729,-0.5806750057,0.5771793249,0.7216754439,0.3788485253,0.8591432039,0.0459940861
7.1328961158,3.5943354288,7.8510426976,9.1807352856,3.600874759,-0.8072485164,-1.2003595299,-1.5932667127,0.978406682,0.3976844194,0.8761427596,0.5314676314,0.0793088941
8.2600840524,2.846856229,0.9851153331,6.1195667666,4.9211085123,-1.279292956,-1.9498122381,-1.6920033181,0.4340129757,0.2366295594,0.6827013412,0.3239104527,-0.0450503624
7.1681943938,9.6406901655,1.4981945881,6.8404570642,3.1631195733,-1.6898273475,-0.6667871214,-0.8065051044,0.3128814279,0.7176014549,0.7160542068,0.2909446173,0.0069711076
3.0480013262,7.3534271509,0.8084276108,7.5606477304,5.4136057205,-1.9456390248,-1.6509680469,-1.8169986488,0.9172161872,0.1928370323,0.7457053857,0.9030331222,0.0015800287
6.5082597942,1.943302887,7.2352269131,8.2545052333,4.6077428863,-0.955319763,-1.852053649,-1.8003694743,0.3792556274,0.1633949649,0.7776943352,0.9457780693,0.061429611
3.0214029009,0.5777844439,0.8942566659,3.6827307298,4.6704451627,-1.0945021792,-1.7641754103,-1.8117675732,0.2317437823,0.7993034598,0.6986164654,0.6279964432,-0.0587733668
9.4839874999,2.9172118667,2.9240036025,3.5104574114,3.3034412163,-0.5944767096,-0.7862857308,-1.9226787759,0.2231124736,0.6527628058,0.1492573408,0.8026818918,-0.0316072746
1.1519682022,1.551858553,1.8847014208,2.7823610627,2.8056607622,-0.8275995031,-1.23315729,-0.7449039691,0.1832991865,0.8328982496,0.5958628314,0.9120979167,-0.0062054588
4.255286593,2.7001339875,5.5512022967,5.9120145414,3.2956132408,-1.5768982942,-0.6475619092,-1.0711530374,0.1331025759,0.3407361991,0.1575248269,0.207827963,-0.0459922167
6.5170928596,1.3908771273,3.9254288103,3.5552880651,3.3841550601,-1.1920321376,-0.8578279611,-1.3342949615,0.1860992952,0.3106746177,0.7474655942,0.223460334,-0.0396106243
6.8224698985,2.1713923561,6.4969155393,7.4909449505,4.8158483792,-1.5654675592,-1.7849283111,-1.465452509,0.5346044105,0.7196118446,0.4950362226,0.3725017505,0.0272060886
5.3168798356,4.9240624831,7.9058479486,9.8453555255,3.7228168121,-1.4925793498,-0.9134221142,-1.3168153482,0.2562951523,0.467053074,0.2205906507,0.7324295661,0.0292050659
7.4574583504,0.7618930102,4.8022761257,5.1504758724,3.5950021531,-0.7606657723,-1.67956334,-1.1547730408,0.1943729902,0.642698802,0.390614915,0.60864768,-0.0260057533
9.4472436868,7.6534058689,5.1799772852,7.0649417785,5.1520792329,-1.7931632712,-1.5161743076,-1.8427416541,0.3112013754,0.5208652656,0.2376790391,0.775776874,0.0476601585
4.9112029545,7.0604751192,5.4690436091,3.1793586063,3.5820924096,-1.2510781476,-0.5828552736,-1.7481589884,0.7395128435,0.9557291136,0.4263592319,0.5153294488,0.0712682628
4.473149992,6.1334426535,9.584951897,4.7374879788,4.2404501486,-1.6650406804,-1.8811647902,-0.6942446781,0.8161531869,0.7656265813,0.3982549316,0.3563182428,0.055258855
4.7257844539,5.4097293691,3.4268832467,9.5625387564,3.5453836318,-1.129985945,-0.7578572421,-1.6575404447,0.5244453365,0.7696042723,0.532963367,0.1989446998,0.0329177174
9.1030126689,7.3367316437,2.3827529174,5.2900028852,3.9321241437,-1.4810188409,-1.4960320223,-0.9550732805,0.2310874683,0.5362018636,0.3732329536,0.2630669945,-0.0048862038
7.4308361395,1.613818992,8.6067016282,5.2338463914,3.7426653504,-1.4180130581,-1.1321395903,-1.192512702,0.7512372299,0.1047433504,0.4062473215,0.4229510213,0.0307030895
9.4821114257,4.8784277778,0.7206854764,4.3438083049,3.4143059477,-1.0913725475,-0.8159007694,-1.5070326308,0.856118036,0.6781186796,0.681830946,0.4894610253,0.008767636
0.7660009994,1.1370789671,0.5587641308,3.9442470571,3.9313509599,-0.7528539356,-1.8230791446,-1.3554178796,0.4876232717,0.3556718447,0.4602740068,0.2614341878,-0.0507580122
7.6761188868,3.0077431305,0.7923451915,9.2386448516,3.5682152455,-0.8564912036,-1.8592955343,-0.8524285076,0.8456809338,0.8066397468,0.846788394,0.2947768658,-0.0100299836
4.5382602505,3.3585006584,1.6761254818,7.7191795428,4.0611205703,-0.5242085953,-1.9368033511,-1.6001086239,0.3035548769,0.7527011118,0.1529839237,0.6853932377,0.0099846371
7.1405515618,9.2320842752,1.9599453803,4.5732620815,4.7991749839,-1.9669395053,-0.9143181247,-1.917917354,0.8358891146,0.9823743624,0.8314307312,0.5852617601,0.0572940227
5.9669535438,7.3001318618,9.7101466604,8.326231548,4.2791999373,-1.0832659471,-1.9707854786,-1.2251485116,0.2238980135,0.5928676061,0.4557006723,0.7051021973,0.055575432
4.5891870169,0.5960533387,7.842773497,3.1271499677,4.9728649347,-1.6938054576,-1.6823694674,-1.5966900097,0.9241401985,0.5207575391,0.8852837757,0.1768333059,0.0216071147
7.9782468463,5.3944200036,4.0068961079,7.8793087312,4.1366452467,-1.6005697608,-0.6155553174,-1.9205201686,0.8193359485,0.2649041503,0.111616493,0.1830262736,0.01902869
2.181457496,3.2687185578,5.8818807851,4.779999577,4.9473389313,-1.9184111586,-1.474101426,-1.5548263468,0.0626423388,0.6490654821,0.3747602487,0.0894597445,-0.0450531392
7.6057353487,6.5427683029,1.0802966648,6.7366021501,3.3040869764,-0.5823823066,-1.3882421669,-1.3334625029,0.9132406955,0.441274172,0.1847940827,0.8750511415,0.0646323123
8.2688234333,3.1465265239,4.1686334317,7.3813920675,3.8827046806,-0.8306221879,-1.8396566008,-1.212425892,0.8187322692,0.3546592622,0.8127639267,0.5342566822,0.0564973479
0.8935904205,3.0395211836,5.8170974122,5.3375968323,5.040884887,-1.7366755097,-1.8630973372,-1.4411120402,0.7317898683,0.2257861889,0.2610242886,0.856226481,-0.0156370705
7.4391968768,9.3171055963,7.4736083177,3.076469955,4.2950519996,-1.9509773552,-1.2475870806,-1.0964875638,0.8412480232,0.2006304731,0.3854168827,0.6314738877,0.0377263717
3.5057158707,7.4952852156,1.727640796,8.3064759034,3.1686862964,-0.9587386299,-0.8563860561,-1.3535616104,0.5288782473,0.4034494696,0.3609815012,0.1560457735,-0.0300985807
0.8407267052,9.4365172309,1.0757948194,5.5120500605,4.0281142546,-1.6625564827,-1.3452477006,-1.0203100713,0.9154491314,0.7246595882,0.3284366782,0.6737624911,-0.0273719957
9.5834354499,1.9361864066,4.5080304038,8.3925713316,3.7064182777,-0.6897625849,-1.682083111,-1.3345725818,0.0572269759,0.0593479144,0.3084475758,0.4669072017,-0.0311437565
8.8370057013,4.648390652,3.0355157604,4.4707209359,3.9704846451,-1.8047344875,-0.8770843271,-1.2886658305,0.3436949201,0.1884457273,0.3515930736,0.3571555436,-0.0298483583
8.8437148275,7.7570419826,7.909535485,6.0565007377,3.0211626292,-0.8513210373,-1.3375012943,-0.8323402976,0.7524174841,0.7061041007,0.6762515704,0.9469970717,0.0948909664
7.9148958255,8.1492441973,7.564966147,8.0824336297,4.0670193824,-0.8262764998,-1.7104173578,-1.5303255248,0.9825121916,0.5670834856,0.1112272293,0.6608914996,0.0726262712
5.9839275487,4.9064409139,9.8181434758,9.9862886727,3.9263885823,-1.2753447845,-1.0474325224,-1.6036112754,0.7999491957,0.1411012855,0.2458250393,0.6404315491,0.0398142222
6.70143252,4.5142740912,9.4927146155,9.8179770407,4.4744888626,-1.1921942331,-1.7674158749,-1.5148787547,0.6973743995,0.900230867,0.2155335545,0.1609182728,0.0383064578
8.7446487578,8.736743494,9.0156265937,6.9308849129,4.5684988141,-1.133048667,-1.6940650435,-1.7413851036,0.443456007,0.4449887146,0.4726847604,0.0993634038,0.0346265757
3.595423073,2.4103154145,8.7571133227,9.2611732438,2.6980033648,-1.2933860546,-0.7473889605,-0.6572283497,0.6318369653,0.6016350188,0.6743720481,0.6565304846,0.0326796006
7.4671724472,5.0043990098,8.00781959,2.8787396033,2.1035344864,-0.8999607224,-0.5225506106,-0.6810231534,0.5222631818,0.5225755832,0.0664895328,0.1790817498,-0.0039423835
5.0757343991,5.526883387,1.6613755954,2.0812705961,3.5321680012,-1.5785538071,-1.4193211201,-0.5342930741,0.8189733189,0.3050376157,0.2957983765,0.3366599116,-0.005517765
2.6736850254,1.1918892082,8.4765669688,1.7622663099,4.2847133445,-0.7689247399,-1.6826292048,-1.8331593998,0.8272365968,0.2148145006,0.6134285665,0.7752719098,-0.039379646
7.8599651401,3.2675390506,9.7766548802,6.5382935023,3.3498786569,-1.3377144955,-1.4361149603,-0.5760492012,0.7340771458,0.6047328017,0.3140293108,0.5733867102,0.046667315
2.4258476532,5.0224161038,2.8999637475,2.5597834281,2.8097420778,-0.9141013481,-1.2728508796,-0.62278985,0.3273419385,0.4791225179,0.7898529701,0.2128992616,-0.0117467189
3.2940299513,7.9829163365,1.3876934632,2.069718084,2.9904088319,-1.0655744905,-1.2091873752,-0.7156469661,0.5857859513,0.6115116129,0.3658585469,0.3075121582,-0.0283736782
0.9112357237,8.2798866385,9.4647676534,4.6959385722,5.5594959616,-1.7314370017,-1.9721832676,-1.8558756923,0.1511539062,0.7731941282,0.3300653352,0.1117701608,0.010695601
9.8076011495,7.7928533456,1.4877387656,3.0788128543,4.589331086,-0.9466676954,-1.6518143535,-1.9908490372,0.6810627136,0.1202754463,0.3063333766,0.5893441066,-0.0163029918
5.7786257948,2.8096111344,5.9039781577,9.8447298269,3.7121595242,-0.7152644854,-1.8954369076,-1.1014581312,0.1020871689,0.669321471,0.6666077112,0.3091983546,0.0014473079
8.7720531462,1.8009871545,4.9756209152,3.1222640869,2.7282329022,-0.5668935936,-0.6582231882,-1.5031161204,0.7396520999,0.2201276813,0.995129308,0.6604221938,0.0410081879
2.7133041905,0.880151064,7.5081662364,6.5782608185,3.5371377266,-1.1071400273,-1.4299104532,-1.000087246,0.277146218,0.1108149068,0.7425478922,0.155697781,-0.0135290948
7.0287403804,1.1795483245,6.9063740138,2.7229013712,4.8187132225,-1.6542759558,-1.3655478845,-1.7988893821,0.0781405189,0.7975524579,0.1725649242,0.3889428394,-0.0385074659
7.1028546475,6.054794662,2.2008793609,6.2339768852,3.2321626664,-1.0678674364,-1.4144036196,-0.7498916104,0.494363118,0.3869948334,0.4715083393,0.7230989091,0.0379626554
2.9051838545,3.2200561657,7.2990320816,6.3736387887,4.3403112537,-1.2609266646,-1.7144149644,-1.3649696248,0.6683388349,0.5295367405,0.9721463957,0.9337199308,0.0764053142
9.1591060543,3.6700129693,3.7174259072,2.9159053046,3.8781369935,-0.9989062397,-1.1184989239,-1.7607318298,0.4518945006,0.1746134681,0.5367159184,0.2809750301,-0.0266413301
3.0364708477,9.500909914,8.1713919875,6.7238058807,3.8449561148,-0.8413379942,-1.0810853863,-1.9225327342,0.461139152,0.7366985264,0.1293275456,0.4051640352,0.0224694509
6.629160487,8.1423822446,5.0694663558,4.2015497003,2.9901549503,-0.6889410919,-1.0341514775,-1.2670623808,0.9318595753,0.4692649564,0.1787169885,0.7160417746,0.0593586729
9.0810075409,9.8614821763,8.578244393,3.0064054224,3.7589449617,-1.7525412276,-1.2822232698,-0.7241804643,0.88687807,0.630460059,0.3489311556,0.3291315016,0.0540794463
9.343107806,6.9237576652,9.4958554499,1.4718869638,4.1379194059,-1.5009075724,-1.907411443,-0.7296003906,0.3364905413,0.2599957307,0.2924878198,0.1788515969,-0.0101735816
8.0347309061,0.9573080274,9.9550673428,1.4033517124,4.937157055,-1.4040730126,-1.9226148126,-1.6104692298,0.1890372351,0.1908191977,0.2815435457,0.4517800432,-0.0376788423
0.923945187,6.6683160978,9.7581604807,9.8105700756,2.6981553463,-0.5657098992,-1.4688111677,-0.6636342794,0.0603669324,0.2950631068,0.1737778188,0.4128570306,-0.0093648987
7.2750396381,6.3700428563,7.0492340773,6.2088258303,3.4643392047,-0.9712229709,-1.2570259798,-1.2360902539,0.1420586356,0.3102763816,0.3208362179,0.1599395922,-0.0160816594
1.8233113893,3.2013672253,8.1756675141,8.6915214182,3.6057538864,-1.7161947878,-0.8902798085,-0.9992792901,0.0837856408,0.1406514696,0.7235725583,0.7417057802,0.0343621335
3.4386989867,2.6082603008,4.0556791002,5.4119151927,4.740239827,-1.9031700157,-1.7907507819,-1.0463190295,0.1177086582,0.5553047573,0.1249474512,0.538436687,-0.0340662206
4.2900123593,7.749637077,1.4960194801,2.6436934679,3.670281992,-1.0972697225,-0.9676531651,-1.6053591044,0.6905583959,0.3462003634,0.6959330644,0.3691208259,-0.0224482735
6.3676052054,2.9700084519,7.4362035862,9.4448264509,2.3466718161,-0.726633036,-0.9253489497,-0.6946898305,0.3662893232,0.7028898208,0.8265469708,0.2455139043,0.0367885423
7.8351162136,7.6324292702,3.1304492398,2.5878353993,4.4718771657,-1.6600148385,-1.7779304886,-1.0339318387,0.4251375396,0.6827992923,0.5091174049,0.3101265144,0.0198447266
9.993960677,5.6575395796,9.383102211,9.3909150162,3.2284418465,-1.2863533271,-0.910507118,-1.0315814014,0.9414006575,0.2717212685,0.103172244,0.3776730762,0.0425859798
4.0767507392,8.7074636199,5.6268874531,7.8368426604,4.0857852961,-1.5520611991,-1.1338809314,-1.3998431656,0.1326991669,0.59749901,0.3467440002,0.3953045945,0.0243627173
9.9781316047,2.9564728525,4.3876252165,8.4114777876,3.8881729263,-1.0942092592,-1.3635830151,-1.430380652,0.0898088659,0.4186700465,0.9834399375,0.7305182784,0.0335587692
4.3214024349,4.0481694754,7.0576497949,4.06329127,3.333564503,-1.3827671625,-1.0652413032,-0.8855560373,0.6356369501,0.5219861068,0.557061586,0.1353238798,0.0279042353
9.3194206742,0.990444851,1.8588971134,8.8100129693,4.6870291232,-1.2267100437,-1.7635955576,-1.6967235219,0.2938909234,0.0815810956,0.0842230585,0.1997954573,-0.0415527805
4.5989608383,2.4826379565,1.6228095736,1.8675296572,3.7002432201,-1.9793753738,-0.623618623,-1.0972492233,0.6141001408,0.3465094794,0.5190991101,0.4043900669,-0.0230453271
5.1025676385,3.8552553311,7.727725658,7.607914331,3.202338735,-1.122145012,-1.0322572039,-1.0479365191,0.1210279158,0.3887640642,0.2021011765,0.9908453901,0.031501025
4.142024003,8.5563921866,3.3367997789,3.3064417323,3.8033152496,-1.6206188791,-1.1214080801,-1.0612882904,0.2327178702,0.6596189536,0.8880859538,0.2098977919,0.0094198463
9.261410097,8.690981485,3.8940077791,2.5723685968,3.1736837633,-1.0727767679,-0.8099942307,-1.2909127648,0.6105475177,0.7344348835,0.795811363,0.0541133626,0.0425971646
9.6340253015,6.376854026,9.3697414501,7.4504771918,4.1935274963,-0.872577012,-1.5089823837,-1.8119681006,0.970203691,0.1086030591,0.7310539797,0.3917305101,0.0652760939
3.0763505421,1.6122024146,7.1816497639,1.0387167929,3.7038568836,-1.8367964429,-1.3199180759,-0.5471423648,0.534140384,0.972637001,0.7269878911,0.6910673397,-0.0386691442
7.7564477827,5.8793774265,0.9418726952,4.7558018476,5.8141286322,-1.8658638618,-1.9951565115,-1.9531082589,0.4926710948,0.6243451341,0.1065962129,0.2285925647,0.0092079593
5.7179789515,2.4878691273,1.6759440682,5.963215854,2.5549902329,-1.1533267559,-0.7105721529,-0.6910913241,0.1251122529,0.1944852368,0.5277731099,0.3425501619,-0.0449157059
6.8486375282,8.8963060827,6.2080114887,9.6907681089,4.2435761779,-1.9522667237,-1.4071101139,-0.8841993402,0.8080129754,0.5323153831,0.800843633,0.231340347,0.0697383709
3.8419756052,6.4756637153,8.1335676554,0.875037799,4.5373931974,-1.422611397,-1.9576403821,-1.1571414183,0.3601975143,0.5437578993,0.7238750553,0.2327064024,0.0208917224
8.0812865238,2.1364928179,7.1099565445,8.4566807043,3.7517715319,-0.745758393,-1.5723649869,-1.4336481521,0.6984767378,0.2714115213,0.4498512743,0.4064491695,0.035949713
4.3207907189,3.7843610447,8.5205534747,6.4537280606,4.0611273316,-1.7276189594,-1.568323416,-0.7651849562,0.9003033622,0.1433279308,0.402280662,0.3484993123,0.024133509
8.7262137434,9.7680209849,6.4304919128,8.5269414471,4.4129299131,-1.9537879258,-1.0391681495,-1.4199738378,0.754107304,0.5087269926,0.8585920476,0.2601567025,0.0699006934
0.8769672212,2.202376194,5.630923531,8.3625453351,4.5531737755,-1.8353095285,-1.9034733274,-0.8143909197,0.1799241423,0.8105760931,0.5825217704,0.9515819465,0.0234297018
1.5046123029,3.1927759494,8.4709901769,2.72080348,3.8713808337,-1.6648389495,-0.7742883454,-1.4322535387,0.4268311385,0.7262276883,0.472619446,0.0548528745,-0.045002013
4.5634982159,5.5692075136,5.6820022735,3.0878476879,4.589601452,-1.9948428225,-1.2782310048,-1.3165276247,0.4567153514,0.3946350748,0.5125531569,0.4499855623,0.0260424523
8.8002086899,7.0777795878,3.5632829638,7.4286234822,3.5995966246,-1.147637595,-1.7767014333,-0.6752575963,0.0672703183,0.1707645762,0.2563896365,0.7225290258,0.0010784796
7.0358528737,1.4345636547,4.997807108,2.4071549288,3.3320865621,-0.7111037316,-1.5936326159,-1.0273502146,0.9518735174,0.3398589502,0.8613937424,0.2876985567,0.0410076811
4.0169882855,5.4471590828,6.2249776822,2.6876780325,3.3763281937,-1.1295966741,-1.4758187541,-0.7709127655,0.1473643458,0.6328864582,0.2898286283,0.3046987821,-0.0090081915
7.2109518149,1.3044127945,8.7455987528,5.1666923119,4.6289279588,-1.9402332575,-1.5182756367,-1.1704190647,0.1030230414,0.2769865051,0.1561086476,0.5693650445,-0.0472916572
4.2670949805,8.8166535859,9.4343303896,9.3913417274,4.6415116232,-1.8980118748,-1.4268780849,-1.3166216635,0.1536552029,0.6871406722,0.2237375766,0.9691305941,0.057162168
1.706574538,9.5943181606,8.485573932,7.9571621573,4.2473229352,-1.4194846739,-1.2711136374,-1.5567246239,0.226014239,0.5746902083,0.2630961436,0.6650499824,0.0320851001
5.7312888944,7.7656089857,4.1282804537,6.5477275723,4.2856815551,-1.3104251685,-1.0039194881,-1.9713368984,0.3107482562,0.6939731365,0.9772327898,0.475881664,0.0642377174
3.0083289473,1.9222124551,0.916370549,9.3621056629,4.2896431498,-1.0911191255,-1.6445232631,-1.5540007612,0.7288928496,0.423248449,0.1585428662,0.6807261968,-0.0252370669
7.8682052938,3.1770323393,8.6791325887,5.7477421884,3.7938616911,-1.6168864841,-1.2071169969,-0.96985821,0.6993093732,0.6778147678,0.6609417673,0.4271971006,0.0550296646
6.8553991148,5.9504108854,1.8540241371,9.2879729593,3.1765438431,-1.7250343469,-0.910183273,-0.5413262232,0.1027385917,0.6898980294,0.7098836875,0.9092159725,0.0295686544
9.46911157,5.3914031032,7.6271190137,1.5172138833,4.137450539,-1.129478561,-1.983112407,-1.0248595709,0.508570178,0.3425584168,0.6433580387,0.1345419952,0.0255710679
2.7998760106,1.9646638972,9.0534576945,2.0263727727,3.210006265,-1.0284600998,-0.6659121166,-1.5156340486,0.3003802746,0.9720777424,0.9467861038,0.8652783411,-0.0047993097
0.6225075139,3.6222032712,9.3014225413,4.7690882879,3.3498091524,-1.865664781,-0.941027982,-0.5431163894,0.6326162613,0.5071772351,0.1160815432,0.914244946,-0.0171835516
6.0415534187,6.2420695507,3.7111887624,9.5930874857,2.4849200909,-0.7882036214,-0.830306407,-0.8664100625,0.1351692268,0.2386626198,0.4315945278,0.6235634917,0.006948871
6.5214810438,3.9512369384,0.7065445196,1.8811155555,3.0073149516,-1.3835378692,-0.8136205781,-0.8101565043,0.6401185675,0.2064251779,0.538990137,0.4528619297,-0.042768592
6.4254706552,8.2783223538,4.4365095849,8.5791588882,4.5067673805,-1.6678884795,-1.0729230307,-1.7659558703,0.3357186533,0.5274759857,0.8843833269,0.5124824064,0.0550364485
5.9421435258,8.0437323478,7.6014680821,4.2402335974,4.0557360649,-1.1385574332,-1.5979911883,-1.3191874434,0.741933876,0.8887384557,0.9250688734,0.7651328552,0.0982049372
7.1896678211,4.301498707,6.6304770938,6.8145561685,3.8777740768,-1.5888556774,-1.2150945916,-1.0738238079,0.9993571535,0.7793778921,0.3800654319,0.1504957628,0.0624610126
2.924889258,3.3075631599,6.0129920217,4.5838965988,3.9902531092,-1.7017940183,-0.5223040092,-1.7661550816,0.128008979,0.8431590629,0.4141140084,0.7676940983,0.0392688365
